#{"t_start": 1720045124.0417886, "env_id": "None"}
r,l,t
0.0,500,802.979933
0.0,500,805.577655
0.0,500,808.207742
0.0,500,810.894488
0.0,500,813.877864
0.0,500,816.803949
0.0,500,819.603179
0.0,500,822.211102
0.0,500,824.834905
0.0,500,827.446209
0.0,500,830.160351
0.0,500,833.045994
0.0,500,835.974278
0.0,500,838.779437
0.0,500,841.359275
0.0,500,844.140037
0.0,500,846.709825
0.0,500,849.472028
0.0,500,852.302169
0.0,500,855.213716
0.0,500,858.182147
0.0,500,860.919591
0.0,500,863.598941
0.0,500,866.222969
0.0,500,868.84149
0.0,500,871.822605
0.0,500,874.592759
0.0,500,877.357798
0.0,500,880.121721
0.0,500,882.999472
0.0,500,885.835293
0.0,500,888.504363
0.0,500,891.203002
0.0,500,893.821326
0.0,500,896.514017
0.0,500,899.340833
0.0,500,902.290327
0.0,500,905.045581
0.0,500,907.644421
0.0,500,910.301348
0.0,500,913.288885
0.0,500,916.205036
0.0,500,919.113437
0.0,500,921.966482
0.0,500,924.870489
0.0,500,927.598839
0.0,500,930.381962
0.0,500,933.158003
0.0,500,935.976602
0.0,500,938.6587
0.0,500,941.40366
0.0,500,944.227067
0.0,500,946.804326
0.0,500,949.488643
0.0,500,952.408008
0.0,500,955.227427
0.0,500,958.061091
0.0,500,960.835841
0.0,500,963.495852
0.0,500,966.055098
0.0,500,968.713119
0.0,500,971.531093
0.0,500,974.396487
0.0,500,977.165215
0.0,500,979.876511
0.0,500,982.80329
0.0,500,985.578144
0.0,500,988.243336
0.0,500,991.201872
0.0,500,994.213793
0.0,500,997.095398
0.0,500,999.849879
0.0,500,1002.539806
0.0,500,1005.430322
0.0,500,1008.242921
0.0,500,1010.848876
0.0,500,1013.772603
0.0,500,1016.740669
0.0,500,1019.656842
0.0,500,1022.521445
0.0,500,1025.451945
0.0,500,1028.029949
0.0,500,1030.663167
0.0,500,1033.365519
0.0,500,1036.147413
0.0,500,1038.706282
0.0,500,1041.350576
0.0,500,1044.340612
0.0,500,1047.18917
0.0,500,1049.895557
0.0,500,1052.717766
0.0,500,1055.406602
0.0,500,1058.257442
0.0,500,1060.938178
0.0,500,1063.812842
0.0,500,1066.654342
0.0,500,1069.274297
0.0,500,1072.13297
0.0,500,1074.940207
0.0,500,1077.697828
0.0,500,1080.300159
0.0,500,1083.267754
0.0,500,1085.924846
0.0,500,1088.840357
0.0,500,1091.680924
0.0,500,1094.343821
0.0,500,1097.256743
0.0,500,1099.993033
0.0,500,1102.773902
0.0,500,1105.523886
0.0,500,1108.405089
0.0,500,1111.151692
0.0,500,1113.906491
0.0,500,1116.791837
0.0,500,1119.680896
0.0,500,1122.673387
0.0,500,1125.668454
0.0,500,1128.430437
0.0,500,1131.032663
0.0,500,1133.732232
0.0,500,1136.547744
0.0,500,1139.358807
0.0,500,1142.284649
0.0,500,1145.179832
0.0,500,1148.052353
0.0,500,1150.891027
0.0,500,1153.633461
0.0,500,1156.322315
0.0,500,1159.107854
0.0,500,1161.854238
0.0,500,1164.722712
0.0,500,1167.651304
0.0,500,1170.518711
0.0,500,1173.353521
0.0,500,1176.333274
0.0,500,1179.047273
0.0,500,1181.965181
0.0,500,1184.967967
0.0,500,1187.875186
0.0,500,1190.833133
0.0,500,1193.792826
0.0,500,1196.61796
0.0,500,1199.457297
0.0,500,1202.219992
0.0,500,1204.969938
0.0,500,1207.62168
0.0,500,1210.547739
0.0,500,1213.226745
0.0,500,1215.854878
0.0,500,1218.737973
0.0,500,1221.444645
0.0,500,1224.347311
0.0,500,1227.382639
0.0,500,1230.183874
0.0,500,1233.147089
0.0,500,1236.100336
0.0,500,1238.654105
0.0,500,1241.348445
