r,l,t
-323.163496,500,310.180146
-365.766182,500,312.694399
-332.672973,500,315.28782
-136.127375,500,317.987121
-114.511362,500,320.546511
-292.445947,500,323.108223
-133.747169,500,325.44806
-101.902756,500,328.124165
-153.514465,500,330.802093
-371.408172,500,333.541116
-111.061615,500,336.251592
-135.266359,500,338.912473
1028.350213,500,341.273579
722.728439,500,343.91393
-73.141912,500,346.330378
227.821349,500,348.736329
-393.281334,500,351.48951
-175.293157,500,353.914454
-216.494403,500,356.256736
-507.38376,500,358.629175
428.403503,500,360.95063
-143.512949,500,363.314379
-116.888495,500,365.63669
-138.78322,500,367.95775
-146.912416,500,370.317715
-122.339838,500,372.839467
-230.19635,500,375.522399
-227.361748,500,378.261076
79.980853,500,380.938527
2425.224164,500,383.607828
-211.043272,500,386.255372
1260.038988,500,388.92577
-137.442904,500,391.590133
-113.220753,500,394.264791
216.787659,500,396.847902
-171.786411,500,399.380898
-243.702671,500,402.046234
-188.320348,500,404.719982
8447.572486,500,407.20284
-117.766465,500,409.8816
-192.229117,500,412.518033
-300.663164,500,415.194907
-182.991235,500,417.719285
-95.715996,500,420.078433
-130.167267,500,422.639471
-218.426986,500,425.046603
-302.787869,500,427.597538
-203.879804,500,429.959693
-170.11064,500,432.469946
-277.983635,500,434.815516
-389.49951,500,437.369405
-175.510239,500,439.991657
-152.78046,500,442.66346
-236.626359,500,445.078292
-184.584282,500,447.471638
-266.269447,500,449.838292
-311.051204,500,452.220288
-293.548648,500,454.735847
-78.472199,500,457.42229
-154.404705,500,460.102389
-149.548147,500,462.784292
-189.213813,500,465.427224
-106.900856,500,467.768445
-177.503333,500,470.094671
-277.350535,500,472.429908
-279.633604,500,475.13884
-148.951119,500,477.8349
-162.153934,500,480.54616
-312.537816,500,483.113729
-183.96335,500,485.786824
-145.800532,500,488.468763
-264.760746,500,491.158896
-304.904673,500,493.774719
-229.328148,500,496.42039
-211.272224,500,499.108961
-342.80305,500,501.590576
-156.433342,500,504.136129
-281.895046,500,506.539009
-118.215845,500,508.85921
-193.892996,500,511.402317
-215.618249,500,513.998751
-145.619379,500,516.366911
5631.335059,500,518.689471
-167.398637,500,521.001053
109.393391,500,523.324098
4336.274417,500,525.653222
1823.161885,500,527.981053
-135.610266,500,530.33389
-113.242761,500,532.797184
-370.731114,500,535.495396
-212.147375,500,538.188177
-123.00055,500,540.578252
-312.165249,500,543.167182
-183.376209,500,545.487169
-230.670111,500,547.840201
-59.097769,500,550.204233
-155.003826,500,552.861706
-95.143734,500,555.232371
232.187355,500,557.91231
-120.456553,500,560.369397
-290.014406,500,562.756091
-325.171246,500,565.533014
4702.04383,500,568.2029
-115.713378,500,570.814337
2830.243326,500,573.104897
-199.008948,500,575.781096
-144.337303,500,578.378012
-92.319157,500,580.680448
1435.785459,500,582.972225
7135.558214,500,585.267701
-154.881889,500,587.565326
-257.895145,500,589.962397
-310.105202,500,592.378597
-104.916274,500,594.704354
-172.749362,500,597.003813
-78.363401,500,599.439047
-147.529671,500,601.827301
-236.974783,500,604.60394
7449.686424,500,607.394477
10.891632,500,610.139958
-135.587993,500,612.778979
-152.607218,500,615.455204
-200.829776,500,618.156994
35.568442,500,620.872498
-127.980724,500,623.501661
813.734656,500,626.074164
-82.159036,500,628.754314
-337.066307,500,631.478682
8543.417519,500,634.064464
-247.356002,500,636.433712
-70.084272,500,638.767724
-253.939289,500,641.135849
-275.164346,500,643.586516
-233.50221,500,646.061099
-192.162929,500,648.720025
-186.096058,500,651.201714
-124.728924,500,653.796031
15260.608928,500,656.229963
-228.738721,500,658.617865
-120.686202,500,661.309485
5248.094324,500,663.995378
315.40423,500,666.683524
-138.808638,500,669.026525
-209.104757,500,671.356329
-90.134769,500,673.661711
-164.779396,500,675.963992
-150.080674,500,678.268062
-240.827756,500,680.988221
-281.64519,500,683.617953
-137.092837,500,686.169448
-215.034496,500,688.63096
-295.069209,500,691.281407
-125.904792,500,693.626316
-227.35982,500,696.258533
120.678629,500,698.588664
-151.780349,500,700.95271
-221.622513,500,703.27746
-306.695099,500,705.851505
-82.712166,500,708.257813
-266.602553,500,710.744341
-148.974316,500,713.225365
-218.390127,500,715.599682
5725.18171,500,717.930523
-120.111078,500,720.537472
622.729644,500,723.231181
1516.963486,500,725.901562
-113.417444,500,728.581087
39.318315,500,731.267849
-324.211873,500,733.986021
4931.682506,500,736.658476
-160.154086,500,739.155633
805.354968,500,741.608341
8840.795574,500,743.948725
-77.881709,500,746.283792
2751.825183,500,748.966928
-272.585393,500,751.664227
-191.435561,500,754.430155
-256.725032,500,757.175249
-231.046102,500,759.893983
-143.257587,500,762.576583
-271.815243,500,765.213019
-54.829403,500,767.544776
5422.228062,500,769.893128
8644.980572,500,772.214241
18.81279,500,774.563794
-122.655544,500,776.903531
11453.152965,500,779.450012
7462.119397,500,782.126822
-209.173028,500,784.590019
-57.078416,500,786.955892
1038.221739,500,789.496433
-30.650647,500,791.998646
-119.32603,500,794.304739
-134.065728,500,796.967767
-133.593333,500,799.395222
-132.711799,500,801.874699
6844.941906,500,804.55308
-171.494199,500,807.272342
78.799514,500,809.956758
-188.280205,500,812.552313
-104.5551,500,815.102677
3739.629138,500,817.803957
-73.329771,500,820.49087
-116.987328,500,823.174782
-78.105023,500,825.857969
-74.133034,500,828.536633
-140.525875,500,830.843525
612.992845,500,833.179931
-100.483192,500,835.678908
264.273925,500,837.99305
-118.118822,500,840.29837
-131.012163,500,842.610257
-192.221509,500,844.919451
438.932197,500,847.226805
-106.274454,500,849.529722
-228.15863,500,851.881929
11450.133543,500,854.211995
-246.995971,500,856.545869
-122.001515,500,858.882366
-136.5749,500,861.461646
-335.232656,500,864.184202
11349.618953,500,866.868214
1322.028648,500,869.499834
-142.741503,500,871.887621
-178.911131,500,874.635302
-277.676924,500,877.375169
-179.238766,500,880.01374
-103.752053,500,882.353169
-255.678849,500,885.06709
127.659824,500,887.769192
-101.974944,500,890.146188
3456.456121,500,892.795244
-266.284094,500,895.544872
499.97936,500,898.231515
1833.222485,500,900.914555
-157.371834,500,903.604084
-274.18386,500,906.332886
-85.325995,500,909.024103
265.842836,500,911.693583
-114.961819,500,914.229365
-119.69302,500,916.756422
-179.688349,500,919.265486
-268.887436,500,921.765571
-125.750835,500,924.22339
-137.644188,500,926.722347
2362.457741,500,929.409003
-291.236192,500,932.101934
-291.488465,500,934.804771
4.556663,500,937.501449
-139.427877,500,940.210055
-278.903547,500,942.880838
-139.400165,500,945.61476
-61.599967,500,948.293743
-209.202872,500,950.696029
