#{"t_start": 1720054265.2362587, "env_id": "None"}
r,l,t
0.0,500,1273.636956
0.0,500,1276.251484
0.0,500,1278.815081
0.0,500,1281.541384
0.0,500,1284.154907
0.0,500,1286.640646
0.0,500,1289.590635
0.0,500,1292.44361
0.0,500,1295.02825
0.0,500,1297.776586
0.0,500,1300.439184
0.0,500,1303.088507
0.0,500,1305.58941
0.0,500,1308.25305
0.0,500,1311.131102
0.0,500,1313.792415
0.0,500,1316.394444
0.0,500,1319.131981
0.0,500,1321.988171
0.0,500,1324.796543
0.0,500,1327.391691
0.0,500,1330.13401
0.0,500,1332.841516
4100.0,1,1333.324522
4200.0,1,1333.813837
0.0,500,1336.589763
0.0,500,1339.279175
0.0,500,1341.963409
0.0,500,1345.026262
0.0,500,1347.900217
0.0,500,1350.505281
0.0,500,1353.446109
0.0,500,1356.380754
0.0,500,1359.121863
0.0,500,1361.762732
0.0,500,1364.509613
0.0,500,1367.131217
0.0,500,1369.944842
0.0,500,1372.906626
0.0,500,1375.60189
0.0,500,1378.225825
0.0,500,1380.921254
0.0,500,1383.724976
0.0,500,1386.362772
0.0,500,1388.96393
0.0,500,1391.525413
0.0,500,1394.277568
0.0,500,1396.845564
0.0,500,1399.730586
4100.0,1,1400.223921
0.0,500,1403.113717
0.0,500,1405.694139
0.0,500,1408.479458
0.0,500,1411.402167
0.0,500,1414.377994
0.0,500,1417.249869
0.0,500,1419.853231
0.0,500,1422.814609
0.0,500,1425.72639
0.0,500,1428.578435
0.0,500,1431.264088
0.0,500,1433.897228
0.0,500,1436.457086
0.0,500,1439.303872
0.0,500,1442.085825
4100.0,1,1442.60682
4200.0,1,1443.122706
0.0,500,1445.951788
4100.0,1,1446.433381
0.0,500,1449.079185
0.0,500,1451.76019
4100.0,1,1452.26021
0.0,500,1454.836439
0.0,500,1457.488586
0.0,500,1460.235698
0.0,500,1463.205908
4100.0,1,1463.704702
0.0,500,1466.344579
0.0,500,1469.066014
0.0,500,1471.879871
4100.0,1,1472.386977
0.0,500,1475.092831
4100.0,1,1475.578474
0.0,500,1478.127628
4100.0,1,1478.607163
0.0,500,1481.285415
0.0,500,1484.216517
0.0,500,1486.958169
0.0,500,1489.838791
4100.0,1,1490.335143
0.0,500,1493.211818
0.0,500,1496.122303
0.0,500,1498.662582
0.0,500,1501.489731
0.0,500,1504.609691
0.0,500,1507.335393
0.0,500,1510.10659
0.0,500,1512.931635
0.0,500,1515.547167
4100.0,1,1516.037298
0.0,500,1518.940697
0.0,500,1521.931104
0.0,500,1524.676033
0.0,500,1527.475303
0.0,500,1530.233996
0.0,500,1532.996216
0.0,500,1535.568006
0.0,500,1538.147856
0.0,500,1541.030611
0.0,500,1543.812963
0.0,500,1546.608998
0.0,500,1549.497917
0.0,500,1552.273917
0.0,500,1555.176668
0.0,500,1558.047315
0.0,500,1560.826189
0.0,500,1563.574807
0.0,500,1566.449202
0.0,500,1569.08948
0.0,500,1571.691715
0.0,500,1574.585319
0.0,500,1577.20073
0.0,500,1579.751208
0.0,500,1582.523197
0.0,500,1585.501544
0.0,500,1588.171504
0.0,500,1590.732237
4100.0,1,1591.227452
0.0,500,1593.903197
0.0,500,1596.600918
0.0,500,1599.088532
0.0,500,1601.742836
0.0,500,1604.557262
0.0,500,1607.180661
0.0,500,1610.047315
4100.0,1,1610.533052
0.0,500,1613.305868
0.0,500,1616.182634
0.0,500,1618.962414
0.0,500,1621.501923
0.0,500,1624.198291
0.0,500,1626.958849
0.0,500,1629.507034
0.0,500,1632.428724
0.0,500,1635.433666
4100.0,1,1635.925109
4200.0,1,1636.411733
0.0,500,1639.047619
0.0,500,1641.786059
0.0,500,1644.710155
0.0,500,1647.371653
0.0,500,1650.09924
0.0,500,1653.130714
0.0,500,1655.758453
0.0,500,1658.353931
0.0,500,1661.034929
4100.0,1,1661.556316
0.0,500,1664.458357
0.0,500,1667.352184
0.0,500,1670.308467
0.0,500,1673.234963
0.0,500,1676.055831
0.0,500,1678.854484
0.0,500,1681.751621
0.0,500,1684.778461
0.0,500,1687.63141
4100.0,1,1688.108952
0.0,500,1690.910344
0.0,500,1693.808213
0.0,500,1696.718288
4100.0,1,1697.203428
0.0,500,1699.767796
0.0,500,1702.56233
0.0,500,1705.456129
0.0,500,1708.183986
4100.0,1,1708.670927
0.0,500,1711.304689
0.0,500,1714.10893
0.0,500,1716.894327
0.0,500,1719.594003
0.0,500,1722.411477
0.0,500,1725.16844
0.0,500,1728.055806
0.0,500,1730.63878
0.0,500,1733.341271
0.0,500,1736.026321
0.0,500,1738.875501
0.0,500,1741.62931
0.0,500,1744.485858
0.0,500,1747.30337
0.0,500,1750.006064
0.0,500,1752.765899
0.0,500,1755.599738
0.0,500,1758.265211
0.0,500,1760.857013
0.0,500,1763.482827
0.0,500,1766.267982
4100.0,1,1766.758135
0.0,500,1769.530531
0.0,500,1772.242989
0.0,500,1775.267735
0.0,500,1778.160949
0.0,500,1780.831767
0.0,500,1783.654034
0.0,500,1786.635157
0.0,500,1789.525447
0.0,500,1792.281195
0.0,500,1795.111669
4100.0,1,1795.610662
0.0,500,1798.239319
0.0,500,1800.738867
0.0,500,1803.448367
0.0,500,1806.344222
0.0,500,1809.070979
0.0,500,1811.973277
