r,l,t
-127.980724,500,660.942896
813.734656,500,663.76812
-82.159036,500,666.513606
-337.066307,500,669.375172
8543.417519,500,672.121357
-247.356002,500,674.668837
-70.084272,500,677.363451
-253.939289,500,679.920649
-275.164346,500,682.444696
-233.50221,500,685.038846
-192.162929,500,687.577509
-186.096058,500,689.997894
-124.728924,500,692.94065
15260.608928,500,695.912552
-228.738721,500,698.579441
-120.686202,500,701.131714
5248.094324,500,703.678691
315.40423,500,706.193251
-138.808638,500,708.902577
-209.104757,500,711.585734
-90.134769,500,714.288525
-164.779396,500,717.123139
-150.080674,500,719.795857
-240.827756,500,722.346708
-281.64519,500,724.888233
-137.092837,500,727.696434
-215.034496,500,730.614446
-295.069209,500,733.58211
-125.904792,500,736.221478
-227.35982,500,738.678034
120.678629,500,741.183123
-151.780349,500,743.733022
-221.622513,500,746.167671
-306.695099,500,748.662219
-82.712166,500,751.090786
-266.602553,500,753.779032
-148.974316,500,756.612514
-218.390127,500,759.159068
5725.18171,500,761.575581
-120.111078,500,764.029103
622.729644,500,767.086586
1516.963486,500,769.79576
-113.417444,500,772.863266
39.318315,500,775.450075
-324.211873,500,778.014534
4931.682506,500,781.047012
-160.154086,500,784.153058
805.354968,500,786.818137
8840.795574,500,789.280233
-77.881709,500,791.743856
2751.825183,500,794.185725
-272.585393,500,797.00067
-191.435561,500,799.808449
-256.725032,500,802.621913
-231.046102,500,805.437878
-143.257587,500,808.189023
-271.815243,500,811.016127
-54.829403,500,813.56387
5422.228062,500,816.12416
8644.980572,500,818.845088
18.81279,500,821.31497
-122.655544,500,823.81655
11453.152965,500,826.454469
7462.119397,500,829.095088
-209.173028,500,831.824591
-57.078416,500,834.63714
1038.221739,500,837.212095
-30.650647,500,839.876007
-119.32603,500,842.491179
-134.065728,500,845.092054
-133.593333,500,848.036564
-132.711799,500,850.97471
6844.941906,500,854.005472
-171.494199,500,856.903519
78.799514,500,859.745166
-188.280205,500,862.226104
-104.5551,500,864.887473
3739.629138,500,867.679384
-73.329771,500,870.127197
-116.987328,500,872.608013
-78.105023,500,875.35376
-74.133034,500,877.981853
-140.525875,500,880.369267
612.992845,500,883.013644
-100.483192,500,885.934191
264.273925,500,888.500579
-118.118822,500,891.201724
-131.012163,500,893.750753
-192.221509,500,896.348288
438.932197,500,898.909879
-106.274454,500,901.492933
-228.15863,500,904.382
11450.133543,500,907.005731
-246.995971,500,909.504924
-122.001515,500,912.206595
-136.5749,500,914.876007
-335.232656,500,917.271587
11349.618953,500,919.735025
1322.028648,500,922.446833
-142.741503,500,925.179126
-178.911131,500,927.967997
-277.676924,500,930.671237
-179.238766,500,933.072386
-103.752053,500,935.436187
-255.678849,500,937.866625
127.659824,500,940.41921
-101.974944,500,943.121097
3456.456121,500,945.787524
-266.284094,500,948.20355
499.97936,500,950.553064
1833.222485,500,952.972407
-157.371834,500,955.505181
-274.18386,500,957.909582
-85.325995,500,960.414046
265.842836,500,963.127612
-114.961819,500,965.576912
-119.69302,500,968.358027
-179.688349,500,971.092897
-268.887436,500,973.637893
-125.750835,500,975.979671
-137.644188,500,978.430285
2362.457741,500,980.944283
-291.236192,500,983.307726
-291.488465,500,985.707126
4.556663,500,988.262003
-139.427877,500,990.816044
-278.903547,500,993.546801
-139.400165,500,996.135003
-61.599967,500,998.503775
-209.202872,500,1000.847376
-322.396543,500,1003.609946
-66.84764,500,1006.11687
830.355749,500,1008.559422
7343.322102,500,1010.924499
8758.043789,500,1013.401501
-104.131863,500,1016.120473
-375.927007,500,1018.7024
-87.545886,500,1021.721018
8644.225662,500,1024.727702
-46.461919,500,1027.376332
-64.59691,500,1029.987755
12.799911,500,1032.766397
-266.990474,500,1035.631828
2221.254948,500,1038.450255
29.314016,500,1041.124489
35.323278,500,1043.545796
-212.523003,500,1046.084149
-190.358509,500,1048.830585
-122.460824,500,1051.345537
-103.636567,500,1054.069398
8151.080203,500,1056.846483
-229.095844,500,1059.532688
4043.548661,500,1062.003739
-68.195046,500,1064.431091
-167.156215,500,1066.864085
8027.123217,500,1069.407741
-96.811317,500,1072.082113
4843.543002,500,1074.553516
-188.911439,500,1077.020623
5950.119899,500,1079.747868
-170.017909,500,1082.505687
-105.694376,500,1085.013139
624.690951,500,1087.785812
-244.162455,500,1090.252537
354.248746,500,1092.866725
-333.725718,500,1095.753469
-102.427853,500,1098.37993
-339.735434,500,1100.88699
-15.861761,500,1103.552107
-378.686864,500,1106.308887
3951.617228,500,1108.859249
17262.862606,500,1111.319695
326.6784,500,1114.046762
-154.813827,500,1116.465836
709.698838,500,1118.914124
393.587978,500,1121.340459
-131.981193,500,1123.807515
-206.574341,500,1126.25926
-160.206178,500,1128.769645
-93.380402,500,1131.195748
-156.576537,500,1133.76176
18648.593052,500,1136.303647
-185.802444,500,1138.776587
-240.68108,500,1141.265455
984.512748,500,1143.69401
1904.997565,500,1146.146206
-457.708956,500,1148.775708
59.250825,500,1151.494158
2441.363224,500,1154.260129
2333.19904,500,1156.959223
608.465824,500,1159.641553
-193.510804,500,1162.392751
-59.835615,500,1165.152775
-186.974651,500,1167.704803
-107.149783,500,1170.203355
-151.323002,500,1172.79602
264.413983,500,1175.580707
-139.98703,500,1178.380082
-244.385788,500,1181.146683
-52.828317,500,1183.912653
-165.252044,500,1186.64808
2844.613776,500,1189.334584
-212.186293,500,1192.125908
13260.399512,500,1194.904294
-146.394545,500,1197.708655
-79.279983,500,1200.470655
-102.324893,500,1203.186741
792.283821,500,1205.812942
10254.982965,500,1208.606782
-56.196516,500,1211.361812
-105.834815,500,1213.94231
-183.680413,500,1216.524435
10556.647662,500,1219.323405
-122.512867,500,1222.168687
-121.07648,500,1224.895758
25166.288563,500,1227.320459
-94.578773,500,1229.9024
-78.687469,500,1232.331291
-174.083608,500,1234.815926
-145.409599,500,1237.624687
-449.729959,500,1240.425304
5255.905031,500,1242.975573
-110.88967,500,1245.707331
-96.561818,500,1248.182639
-131.264113,500,1250.604579
-247.238334,500,1253.238086
-286.569058,500,1256.239392
751.123805,500,1258.784309
-207.42772,500,1261.530567
6454.998493,500,1264.148544
-111.849862,500,1267.11314
-151.293408,500,1270.066768
-296.875018,500,1272.980243
-283.090196,500,1275.881974
147.687047,500,1278.250226
-144.782988,500,1280.650191
18.826684,500,1283.217631
3434.741694,500,1285.773165
1432.665017,500,1288.539768
-210.738439,500,1291.291278
-425.299116,500,1293.789143
-119.381091,500,1296.243817
-89.586219,500,1298.853225
-183.428696,500,1301.647869
-143.312561,500,1304.459485
-115.434135,500,1307.410292
-181.771375,500,1310.264222
-76.822614,500,1313.305093
19562.557507,500,1315.891316
137.698409,500,1318.751389
103.838307,500,1321.878688
-261.168242,500,1324.757838
-345.740063,500,1327.200615
-82.317903,500,1329.615763
-128.325211,500,1332.471375
450.401573,500,1335.017688
-70.082176,500,1337.850313
-32.878301,500,1340.629037
-134.092297,500,1343.312732
-302.652308,500,1346.077863
64.249072,500,1348.726818
-181.952117,500,1351.257483
-97.965513,500,1353.69311
-60.590395,500,1356.123496
-275.130865,500,1358.731689
-149.87901,500,1361.206749
-127.149038,500,1363.832297
548.28344,500,1366.621617
-256.162393,500,1369.39835
-74.29182,500,1371.838448
-260.20507,500,1374.409811
-129.311559,500,1377.235245
-157.428158,500,1380.111074
-199.461316,500,1382.978961
-134.045855,500,1385.901439
-73.742235,500,1388.7016
200.451602,500,1391.479853
-279.707776,500,1394.312552
-84.676113,500,1397.085776
-123.225281,500,1399.706988
-178.182431,500,1402.139481
-172.314179,500,1404.987043
112.241396,500,1407.821029
-60.848174,500,1410.406827
-66.920316,500,1413.140857
-181.046689,500,1416.014758
20266.572997,500,1419.278479
38.347012,500,1422.564111
-77.028594,500,1425.491755
-93.322669,500,1428.441284
-22.670774,500,1431.42349
-102.705638,500,1434.141994
81.592646,500,1436.578459
-267.043009,500,1439.215641
-64.60736,500,1441.977825
-249.107006,500,1444.797972
44074.359623,500,1447.545783
204.106808,500,1450.275256
-176.217819,500,1452.830065
-248.635246,500,1455.243137
-230.992961,500,1457.634506
