r,l,t
-124.093885,500,623.098404
-102.436103,500,625.472509
-205.6001,500,628.194095
-212.72915,500,630.922974
-192.868344,500,633.594875
-100.30428,500,636.296757
-147.670009,500,639.020988
-112.460371,500,641.348375
-224.026629,500,643.696113
-104.154006,500,646.214801
-169.752814,500,648.828433
-152.185198,500,651.158407
-163.53797,500,653.563048
-218.334198,500,655.873744
-87.712293,500,658.384834
-120.606191,500,661.076001
-97.474647,500,663.767022
-210.729378,500,666.466463
-124.037092,500,669.124612
-88.298061,500,671.765224
-227.828097,500,674.140639
-226.995854,500,676.739779
-163.784082,500,679.132269
-244.169775,500,681.801916
-115.450593,500,684.112618
-156.491829,500,686.532578
-300.60888,500,689.14761
-88.003054,500,691.859184
-171.913172,500,694.564116
-144.423725,500,696.92072
973.463444,360,698.925326
-195.812025,500,701.570026
-206.564773,500,703.9163
-193.862081,500,706.22642
-158.426227,500,708.550248
-85.806007,500,710.899517
-194.336686,500,713.279413
-85.820652,500,715.611258
-98.946065,500,718.175601
-172.17572,500,720.872519
-105.621194,500,723.548738
-101.49857,500,726.242975
-174.205823,500,728.932308
-123.445686,500,731.492377
-121.983762,500,734.157784
-119.089302,500,736.811877
-135.840477,500,739.497044
-86.182695,500,742.147196
-251.943079,500,744.844221
-61.159662,500,747.504241
-224.309251,500,750.191077
-143.254614,500,752.753776
-214.348305,500,755.477548
-93.393417,500,758.178021
-142.768987,500,760.846201
-67.670615,500,763.312483
-110.794701,500,765.625855
-80.817112,500,767.985784
-195.257686,500,770.697104
-108.983079,500,773.372852
-193.701294,500,776.06473
-119.803367,500,778.602436
-112.753518,500,780.922499
-79.984529,500,783.281215
-90.720185,500,785.635979
-61.219686,500,788.288151
-119.885854,500,790.948411
-178.370456,500,793.611768
-42.025594,500,795.970431
-116.953922,500,798.367082
-132.777252,500,801.027047
-59.469308,500,803.405291
-175.032265,500,806.105162
-89.953251,500,808.770822
-86.050461,500,811.08097
-110.759845,500,813.422331
-123.37184,500,815.736947
-142.711386,500,818.050198
-213.288345,500,820.365244
-170.852779,500,822.81658
-182.588453,500,825.10921
-79.422697,500,827.432652
-238.465245,500,830.064387
-103.287883,500,832.76318
-180.708413,500,835.428292
-117.224174,500,838.123739
-61.41508,500,840.823195
-127.787003,500,843.529451
-191.811074,500,846.227748
-152.756821,500,848.923032
-74.114363,500,851.583037
-105.126323,500,854.24713
-161.532242,500,856.907381
-84.905365,500,859.247116
-111.685209,500,861.730257
-127.351496,500,864.047864
-170.772708,500,866.584954
-159.024914,500,868.937595
-148.485191,500,871.256665
-54.983364,500,873.888432
-101.863749,500,876.586991
-116.094858,500,879.25909
-127.680603,500,881.93801
-111.632099,500,884.28136
-95.759861,500,886.631482
-111.192574,500,888.995368
-123.299822,500,891.316107
-189.983471,500,893.628865
-177.944581,500,895.984064
-63.232429,500,898.327674
-83.430933,500,900.634022
-91.842788,500,903.273403
-265.347733,500,905.974684
-114.100943,500,908.690582
-115.857636,500,911.389312
-122.62113,500,914.046735
-212.96314,500,916.772654
-113.844367,500,919.431348
-129.135852,500,922.12742
-200.604009,500,924.826865
-112.970967,500,927.384335
-182.948379,500,929.709302
-48.856453,500,931.992527
-184.296839,500,934.329199
-190.628911,500,936.752838
984.676382,156,937.622211
-143.696192,500,939.96694
-122.453834,500,942.349706
-215.89333,500,944.953197
-88.816824,500,947.649405
-172.366805,500,950.151683
-132.800984,500,952.525069
-116.40298,500,954.848367
-266.908881,500,957.463777
-119.079477,500,960.149642
-136.361164,500,962.737702
-231.837968,500,965.124453
-190.226517,500,967.690105
-200.671334,500,969.9792
-213.759584,500,972.450665
-61.645922,500,975.141576
-89.555276,500,977.777232
-123.073816,500,980.085681
-144.53284,500,982.434117
-92.986553,500,984.747707
-84.653202,500,987.105429
-60.306064,500,989.604081
-85.182455,500,992.303401
-135.377577,500,994.698179
-89.383174,500,997.024526
-483.752181,500,999.693343
-235.92794,500,1002.269425
-129.617053,500,1004.62699
-135.051003,500,1007.334185
-127.935899,500,1010.004134
-245.229374,500,1012.414897
-199.451276,500,1014.710116
-168.479263,500,1017.377491
-138.22691,500,1020.050619
-95.208543,500,1022.712016
-110.410625,500,1025.375988
-131.815291,500,1028.029752
-95.331297,500,1030.690107
-86.886977,500,1033.395521
-140.429992,500,1036.077227
-169.413521,500,1038.742374
-71.725705,500,1041.449455
-167.526781,500,1043.964559
-130.657613,500,1046.400282
-56.454289,500,1049.048589
980.78187,88,1049.636781
-74.760623,500,1052.016832
-89.259283,500,1054.6848
-232.66575,500,1057.396288
-125.127827,500,1060.053072
981.508982,178,1061.140773
-249.851627,500,1063.845538
-242.105291,500,1066.537576
-207.318821,500,1069.23961
-140.130216,500,1071.933109
-158.427702,500,1074.494115
-204.214826,500,1076.831251
-198.992033,500,1079.342998
-191.240658,500,1082.03517
-139.090386,500,1084.756546
-169.968064,500,1087.428024
-209.069226,500,1090.121355
-121.617002,500,1092.562485
988.241357,90,1093.225377
-104.902536,500,1095.890763
-78.362676,500,1098.404889
-143.293336,500,1101.101691
-112.635009,500,1103.76817
-211.270386,500,1106.459683
-129.411179,500,1109.157891
-206.993978,500,1111.741191
-234.488881,500,1114.448096
-103.89807,500,1117.124651
-80.589562,500,1119.673086
-175.784733,500,1122.253618
-163.163267,500,1124.539379
-175.368857,500,1127.013951
-174.966169,500,1129.56967
-144.487345,500,1132.275029
-278.404917,500,1134.966841
-151.114414,500,1137.666796
-192.288139,500,1140.327563
-160.592483,500,1142.992166
-152.411577,500,1145.700055
-144.155499,500,1148.39532
-152.933456,500,1151.096855
-267.718704,500,1153.660983
-111.411456,500,1156.005351
-118.98763,500,1158.673232
-57.521686,500,1161.234545
-200.085395,500,1163.622668
-161.520603,500,1165.952817
-186.937026,500,1168.61775
-191.208902,500,1171.319469
-209.767114,500,1173.973977
-241.982927,500,1176.634537
-122.945771,500,1179.302026
-166.498363,500,1181.727417
-128.70784,500,1184.353646
-151.623444,500,1186.97584
-216.844168,500,1189.639852
-206.413112,500,1192.294724
-126.265939,500,1194.980645
-187.161228,500,1197.654689
-166.686934,500,1200.195596
-159.110446,500,1202.644561
-65.151329,500,1205.092695
-134.65814,500,1207.423834
-136.577224,500,1210.012043
-63.246968,500,1212.644518
-118.774145,500,1215.33942
-122.152829,500,1217.857462
-87.324823,500,1220.203328
-217.58198,500,1222.722193
-77.760354,500,1225.415035
-162.493351,500,1227.993834
-102.910272,500,1230.335482
-194.50544,500,1232.71449
-168.066199,500,1235.109867
-192.00807,500,1237.652631
-73.692553,500,1240.006683
-133.006969,500,1242.346903
-155.786648,500,1244.707654
-109.592193,500,1247.354455
-88.016877,500,1249.848706
-226.529435,500,1252.226878
-99.855871,500,1254.755646
-195.036131,500,1257.465675
-142.976771,500,1260.164226
-112.947502,500,1262.738855
-203.705193,500,1265.284326
-140.534708,500,1267.979188
-173.728288,500,1270.654237
-93.163617,500,1273.346219
989.672929,51,1273.820567
-191.532693,500,1276.490243
-132.064049,500,1279.215348
-89.406798,500,1281.724134
-91.528838,500,1284.121578
-193.558352,500,1286.71822
-134.309878,500,1289.138188
-210.338598,500,1291.797149
-233.487737,500,1294.460846
-74.291523,500,1296.927598
-191.187891,500,1299.491931
-122.995302,500,1302.078908
-165.085444,500,1304.412146
-220.990205,500,1306.776603
-139.485253,500,1309.124633
-108.143204,500,1311.564855
-252.96367,500,1314.228135
-205.868533,500,1316.893809
-152.789417,500,1319.550151
-85.386203,500,1322.227885
-261.044566,500,1324.895972
-158.900644,500,1327.567681
-105.696772,500,1330.137609
-146.432517,500,1332.430586
-156.038424,500,1335.032322
-120.756644,500,1337.746379
-113.840024,500,1340.443561
-163.123797,500,1343.11666
-183.91098,500,1345.841182
-67.630637,500,1348.504423
-87.725152,500,1351.21333
-84.939642,500,1353.922505
962.083992,247,1355.347671
-87.765407,500,1358.056779
-113.330658,500,1360.762611
-130.580407,500,1363.415024
-240.935182,500,1365.772537
-174.378048,500,1368.309432
-74.036969,500,1370.968199
-139.931661,500,1373.681228
-167.801811,500,1376.314629
-200.180404,500,1378.785591
-113.712358,500,1381.385123
-176.091017,500,1383.702712
-123.589755,500,1386.219427
-102.524178,500,1388.85585
-120.359519,500,1391.314673
-89.087217,500,1393.662389
-90.939922,500,1396.254778
-57.925229,500,1398.595762
-273.028802,500,1401.326315
-291.429712,500,1404.042217
-92.422711,500,1406.663455
-74.65873,500,1409.073201
-123.248575,500,1411.769907
-172.832026,500,1414.428834
-177.303597,500,1417.096155
-60.068553,500,1419.808028
-149.079315,500,1422.404827
-125.403757,500,1425.105447
-131.933442,500,1427.80152
-65.45426,500,1430.522735
-66.555948,500,1433.181285
-121.839554,500,1435.687003
-115.197952,500,1437.97799
-122.254024,500,1440.486533
-149.741835,500,1443.202725
-156.535747,500,1445.798062
-195.025332,500,1448.166165
-105.268891,500,1450.481386
-155.25905,500,1452.8168
-149.860803,500,1455.172658
-121.914846,500,1457.63171
-107.517876,500,1460.295557
-185.243883,500,1462.952679
-68.404365,500,1465.654137
-127.353063,500,1468.311381
-144.616695,500,1471.01431
-60.899863,500,1473.684031
-136.561046,500,1476.389333
-185.921152,500,1478.987048
-91.027891,500,1481.311116
-201.086759,500,1483.694951
963.932885,276,1485.06615
-148.679056,500,1487.37327
-66.345211,500,1489.725191
-72.010055,500,1492.28935
-191.488282,500,1494.991423
-139.422363,500,1497.657922
-95.32749,500,1500.212385
-114.815352,500,1502.505482
-108.457395,500,1504.817739
-245.217711,500,1507.130954
-130.045561,500,1509.422851
