#{"t_start": 1718617222.7362347, "env_id": "None"}
r,l,t
-1009.966889,500,736.347969
-1041.064366,500,740.080341
-767.308477,500,743.747173
-338.903028,500,746.960146
-650.322492,500,749.956684
-711.759342,500,753.228796
-961.016094,500,756.42326
-1245.473132,500,759.324975
-844.41438,500,762.326454
-815.225266,500,765.458957
-1239.461449,500,768.870067
-1285.279636,500,771.94935
-999.600175,500,775.582432
-1006.593129,500,779.905673
-854.070669,500,782.868378
-870.72453,500,786.485407
-798.237667,500,789.93648
-733.035907,500,794.067707
-1252.725299,500,798.04461
-792.472429,500,801.911765
-913.852924,500,805.398206
-941.950898,500,808.616959
-973.477901,500,812.557185
-987.959503,500,816.316127
-1048.101719,500,819.495987
-952.939787,500,824.054445
-1178.845875,500,827.591575
-943.305061,500,831.143596
-757.133982,500,835.151129
-1036.17516,500,839.332394
-1177.095649,500,843.478537
-1233.166579,500,846.758866
-588.567483,500,849.515183
-893.521,500,852.508503
-768.985682,500,855.732021
-1016.762751,500,858.861128
-1127.004726,500,861.768766
-777.885677,500,864.916467
-971.336807,500,867.905164
-903.759284,500,870.895949
-582.932786,500,874.026572
-1167.066611,500,877.085792
-786.147284,500,880.269028
-678.690048,500,883.103773
-957.342322,500,885.820521
-1002.410047,500,888.572919
-897.815559,500,891.32362
-570.714763,500,894.08406
-787.632621,500,898.13898
-929.898428,500,901.659822
-1016.756737,500,905.740114
-1033.040628,500,909.401226
-918.853546,500,912.521868
-648.490961,500,915.417032
-1208.11602,500,918.463691
-743.111081,500,921.21842
-675.246521,500,924.28741
-1103.36269,500,927.380991
-1059.324537,500,930.437218
-857.567981,500,933.541767
-795.810593,500,936.382279
-688.152389,500,939.432826
-592.901791,500,942.301563
-664.169531,500,945.040211
-928.999603,500,947.811113
-703.208694,500,950.547547
-540.527936,500,953.382725
-1128.421203,500,956.494314
-838.227466,500,959.447669
-712.534773,500,962.183218
-1372.772819,500,964.916317
-1356.078364,500,968.015777
-968.662201,500,970.858602
-1204.191469,500,973.590947
-796.965506,500,976.562105
-788.076767,500,979.438784
-845.418256,500,982.366959
-1098.358776,500,985.357052
-1145.550115,500,988.222978
-504.48747,500,991.542413
-961.063922,500,995.643905
-1054.092628,500,999.297019
-1103.647658,500,1003.231075
-1099.455778,500,1006.263235
-1129.907098,500,1009.341354
-1076.411685,500,1012.15404
-1147.331421,500,1014.904101
-867.38893,500,1017.720237
-618.320597,500,1020.588534
-829.289412,500,1023.632449
-1024.470575,500,1026.644518
-1257.020815,500,1029.777725
-1150.743875,500,1032.556929
-727.324865,500,1035.408233
-1132.669939,500,1038.255957
-542.630912,500,1041.031843
-904.467936,500,1043.924581
-916.201093,500,1046.965126
-1154.141673,500,1049.930337
-1212.134133,500,1053.475189
-1084.526314,500,1057.066758
-1207.55298,500,1060.629906
-950.399137,500,1064.393805
-1188.678266,500,1068.082763
-1066.891711,500,1071.51841
-895.13014,500,1074.401702
-604.667087,500,1078.163718
-723.558546,500,1081.195459
-926.24191,500,1084.779109
-1173.23425,500,1088.009854
-1041.485194,500,1092.008985
-1341.590614,500,1095.722164
-842.247443,500,1099.901434
-771.461669,500,1104.383204
-1155.905008,500,1107.376652
-600.870819,500,1110.283587
-966.882163,500,1113.411337
-977.409222,500,1116.531559
-659.967757,500,1119.994255
-447.332017,500,1123.009308
-1175.15904,500,1126.53579
-1178.593242,500,1130.123269
-1030.460363,500,1133.160938
-1220.712961,500,1136.247685
-1017.097488,500,1139.915479
-1198.753667,500,1143.721412
-542.360343,500,1146.85633
-1260.603198,500,1150.579965
-672.177651,500,1154.326707
-1326.036911,500,1158.658553
-1129.912354,500,1161.716327
-1069.459352,500,1165.321484
-743.735459,500,1168.814607
-1089.690817,500,1172.181931
-964.734598,500,1175.556848
-909.866285,500,1178.940725
-1035.729145,500,1182.183547
-1254.938195,500,1186.299935
-1153.324181,500,1189.232685
-985.209262,500,1192.180141
-1103.96834,500,1195.367263
-1081.631665,500,1198.142967
-892.656029,500,1200.925239
-770.484115,500,1203.746535
-1048.147898,500,1206.707491
-773.459901,500,1209.508121
-1107.272839,500,1212.529157
-976.552489,500,1215.425345
-1091.666972,500,1218.199295
-1103.282092,500,1221.001965
-496.803859,500,1223.765506
-937.166111,500,1226.540291
-772.057175,500,1229.312725
-1185.109485,500,1232.160502
-463.175292,500,1235.195617
-1088.448165,500,1238.561766
-1296.468523,500,1241.703015
-877.201703,500,1245.121349
-1272.313223,500,1249.659011
-899.068299,500,1254.708682
-1207.037652,500,1257.858493
-1243.675944,500,1260.929533
-1071.558693,500,1264.103307
-1029.467419,500,1267.265825
-1223.906157,500,1271.214695
-564.32948,500,1275.170744
-729.698257,500,1278.362484
-969.735645,500,1281.63134
-1239.477047,500,1284.468478
-468.657698,500,1287.52869
-992.12484,500,1290.921477
-1035.04193,500,1295.635377
-942.533866,500,1299.765905
-1149.934739,500,1303.148808
-1053.087962,500,1306.258695
-1213.149827,500,1309.045175
-952.466252,500,1311.844801
-931.751997,500,1314.850312
-1106.692815,500,1319.240179
-766.750571,500,1322.598824
-879.949882,500,1325.776483
-1172.576638,500,1328.912026
-1130.031057,500,1332.038499
-517.506101,500,1335.032457
-701.408937,500,1337.787856
-1059.720026,500,1340.750675
-1077.417332,500,1343.649876
-1097.378112,500,1346.989343
-1038.608135,500,1350.71222
-623.328568,500,1354.449233
-1062.607566,500,1358.356306
-737.302098,500,1361.426455
-977.7694,500,1365.15888
-993.611595,500,1369.49086
-951.908847,500,1373.76473
-931.318396,500,1377.789704
-821.555717,500,1381.307394
-619.82766,500,1385.794162
-1057.142602,500,1388.99071
-1114.37715,500,1392.38554
-995.298125,500,1395.611594
-1186.481493,500,1398.957938
-676.358209,500,1402.175127
-862.835503,500,1405.186259
-605.421457,500,1408.032796
-1124.556378,500,1410.952439
-360.666702,500,1413.718539
-1115.10574,500,1416.525658
-852.118497,500,1419.283202
-809.194101,500,1422.105323
-948.3528,500,1424.951845
-846.687028,500,1427.669501
-826.043965,500,1430.428956
-470.164453,500,1433.4109
-1189.877729,500,1436.188799
-781.63092,500,1438.919317
-1157.261797,500,1441.729146
-831.021042,500,1444.881201
-996.757375,500,1448.045009
-1016.122491,500,1452.559323
-866.997353,500,1457.531123
-646.890303,500,1464.045272
-939.32225,500,1469.268034
-1125.349692,500,1474.844564
-1220.109423,500,1480.025975
-1082.515393,500,1485.523762
-658.710267,500,1489.607203
-1195.261543,500,1494.494349
-706.587204,500,1497.825377
-648.512027,500,1501.802344
-1161.601022,500,1504.80593
-1024.171997,500,1507.731472
-999.672476,500,1510.726017
-747.3851,500,1513.532702
-1166.488578,500,1516.29124
-677.623648,500,1519.076062
-1088.389389,500,1522.002503
-1205.835247,500,1525.307781
-837.44565,500,1529.406418
-609.277972,500,1532.606684
-1135.725135,500,1536.852177
-784.159075,500,1541.364843
-804.876563,500,1544.458479
-978.900592,500,1547.23113
-897.250999,500,1550.342474
-1150.840529,500,1553.53741
-694.029323,500,1557.337867
-889.497168,500,1560.279569
-719.585126,500,1563.255934
-1007.741426,500,1566.031554
-769.701588,500,1568.980602
-1175.533269,500,1572.102667
-813.84482,500,1574.987547
-479.123305,500,1577.736043
-651.945959,500,1580.520272
-783.94594,500,1583.389945
-833.321824,500,1586.194319
-976.486172,500,1589.308366
-690.882636,500,1593.698322
-1193.855202,500,1597.44413
-1225.758434,500,1600.733101
-1053.62324,500,1603.497816
-1066.485604,500,1606.938963
-1058.390207,500,1611.81649
-1052.655029,500,1616.698238
-1132.403071,500,1623.121486
-689.084144,500,1627.949607
-1070.112026,500,1634.021597
-682.845403,500,1639.739424
-1153.343222,500,1643.711116
-728.573805,500,1647.129932
-1020.434055,500,1651.134069
-1102.407899,500,1654.113866
-1102.395078,500,1657.381088
