r,l,t
-276.400416,500,1857.517903
-285.373536,500,1865.718415
-257.759852,500,1875.416729
-118.586413,500,1884.774819
-101.809238,500,1894.704399
-138.319289,500,1903.387181
-159.561968,500,1911.780466
-326.048297,500,1920.14794
-392.041149,500,1928.465995
-485.876622,500,1936.702166
-409.091964,500,1946.11067
-266.189661,500,1955.020192
-103.76697,500,1962.656551
-348.2746,500,1970.668234
-134.652231,500,1979.147611
-287.351022,500,1987.945389
-167.106221,500,1997.294665
11661.993796,500,2006.080214
-355.121874,500,2015.374332
-68.846914,500,2024.69962
-254.128729,500,2033.656428
22.775463,500,2043.299513
-463.564192,500,2051.565248
-309.118543,500,2060.76256
-106.103313,500,2070.514544
-257.325308,500,2079.703954
-203.93281,500,2088.569688
-373.476148,500,2097.084697
-124.377198,500,2105.613781
-235.55907,500,2113.830132
-147.148621,500,2123.147857
-293.069818,500,2131.861966
-445.473074,500,2140.538178
-137.381132,500,2150.057782
-265.806592,500,2159.801484
-246.870912,500,2169.1027
-124.179523,500,2177.772909
-276.756882,500,2187.678514
-314.015779,500,2197.045044
-283.977724,500,2206.973465
-175.680843,500,2216.924269
-384.283135,500,2226.754544
-71.686285,500,2236.528393
-519.649968,500,2244.965882
-342.471908,500,2254.159177
-386.33991,500,2263.802011
-353.422658,500,2273.132447
-277.856566,500,2281.156407
-385.949354,500,2291.214436
-467.487459,500,2299.002908
-77.679077,500,2309.240212
725.78711,500,2319.450634
-448.727028,500,2328.6352
-252.5166,500,2337.907379
-174.342027,500,2345.918853
-279.748728,500,2353.782099
-107.063037,500,2362.667253
7651.770731,500,2371.644033
1650.588245,500,2380.913983
-217.133329,500,2389.704368
-172.960208,500,2398.087482
-329.528326,500,2407.63968
-231.920273,500,2417.114949
-422.102853,500,2426.586139
-300.430047,500,2436.368479
-99.946493,500,2445.975708
-425.794894,500,2455.403028
-95.23223,500,2464.836264
-222.141404,500,2473.747995
-276.738654,500,2481.641275
2114.136025,500,2489.024756
-122.776922,500,2498.912363
-254.939918,500,2508.219949
-88.813882,500,2516.189157
-348.071815,500,2524.927877
-203.127643,500,2534.070397
-206.616264,500,2543.644311
-203.214892,500,2552.950612
-317.422493,500,2562.115229
-98.790997,500,2572.108897
-463.701492,500,2581.356006
-133.353169,500,2589.452994
-318.398397,500,2598.881471
-158.228233,500,2608.391531
-233.46313,500,2618.089831
-230.421727,500,2627.266364
-125.001137,500,2636.36757
-151.597374,500,2645.216542
-152.594633,500,2653.897955
