r,l,t
-132.375014,500,117.70013
-427.013708,500,118.063687
-236.260298,500,118.497517
-383.960571,500,118.863872
-180.287623,500,119.523141
-221.987834,500,119.972952
-271.188062,500,120.35614
-146.38751,500,120.728637
-331.94646,500,121.364551
-355.384437,500,121.780558
-325.576997,500,122.144023
-387.061961,500,122.556834
-108.183158,500,122.921777
-157.345926,500,123.619711
-229.214054,500,124.035138
-171.416814,500,124.402659
-160.997077,500,124.76805
-346.084525,500,125.349895
-107.594245,500,125.766138
-95.531812,500,126.139236
-274.522867,500,126.518831
-376.509252,500,127.27882
-234.409064,500,127.648274
-209.412629,500,128.01253
-246.259907,500,128.445404
-154.698523,500,129.1304
-87.431066,500,129.504848
-233.779662,500,129.874027
-167.31801,500,130.241148
-383.959785,500,130.943592
-367.487943,500,131.315791
-282.530341,500,131.683938
-384.936118,500,132.048204
-88.413544,500,132.750803
-208.455944,500,133.187287
-341.083058,500,133.555133
-350.953286,500,133.976584
-305.276357,500,134.602372
-182.80761,500,134.98013
-484.834941,500,135.368054
-222.586346,500,135.7366
-203.59382,500,136.322278
-201.190803,500,136.7496
-188.622226,500,137.125623
-292.130676,500,137.503495
-332.09722,500,138.204082
-246.995747,500,138.569583
-184.759019,500,138.991147
-428.310972,500,139.362705
-162.113976,500,140.00733
-194.398128,500,140.383576
-442.831269,500,140.754179
-305.343967,500,141.132805
-146.910377,500,141.502881
-198.468553,500,142.18433
-181.917997,500,142.548719
-254.83146,500,142.986648
-229.961472,500,143.42656
-338.69811,500,144.074771
-215.940555,500,144.488983
-169.118648,500,144.918738
-375.77839,500,145.283516
-239.309219,500,145.983724
-436.829242,500,146.362675
-400.505415,500,146.760375
-169.050865,500,147.173491
-310.941528,500,147.894668
-394.556792,500,148.270643
-131.360105,500,148.647108
-326.672995,500,149.059474
-283.841964,500,149.786811
-214.46064,500,150.155453
263.066403,500,150.53043
-359.465236,500,150.93475
-142.800265,500,151.639163
-240.862825,500,152.005324
-339.480357,500,152.424933
-174.952949,500,152.793104
-329.985362,500,153.443711
-407.849256,500,153.874465
-474.009267,500,154.311964
-104.799474,500,154.696668
-362.531556,500,155.395696
-350.98302,500,155.768775
-294.695694,500,156.226085
-437.626967,500,156.614669
-156.037433,500,157.287379
-199.368862,500,157.654619
-320.921349,500,158.021573
-238.185323,500,158.386362
-196.10481,500,159.063565
-113.855216,500,159.431459
-149.825177,500,159.798586
-310.099426,500,160.163573
-144.871748,500,160.874527
-260.32309,500,161.320404
-384.240599,500,161.695684
-217.821108,500,162.097072
-172.433751,500,162.47301
-290.98467,500,163.259395
-277.833247,500,163.626908
-297.716695,500,164.069539
-185.287951,500,164.438396
-370.38693,500,165.116162
-371.841968,500,165.50149
-425.059131,500,165.894
-108.72196,500,166.333394
-317.623353,500,166.971595
-134.915669,500,167.349151
-303.140174,500,167.746295
-291.079991,500,168.123592
-269.931818,500,168.758467
-270.613415,500,169.2036
-395.837339,500,169.570684
-342.515578,500,169.9942
-466.751987,500,170.673187
-329.088181,500,171.041217
-127.32132,500,171.408439
-413.344752,500,171.775029
-242.285999,500,172.357032
-252.0481,500,172.723018
-95.616907,500,173.097875
-308.78525,500,173.559136
-384.427205,500,174.188979
-165.802593,500,174.594706
-131.225293,500,174.998724
-320.328523,500,175.467364
-90.852493,500,176.15296
-116.545062,500,176.530258
-130.44859,500,176.981202
-354.681419,500,177.36288
-127.253877,500,178.059053
-364.177303,500,178.425384
-255.7901,500,178.792193
-85.139927,500,179.156597
-130.474561,500,179.877103
-295.87746,500,180.30216
-325.857223,500,180.746349
-422.809711,500,181.172407
-83.110328,500,181.545517
-159.22387,500,182.342893
-364.028271,500,182.782865
-301.958742,500,183.166782
-133.01476,500,183.644362
-461.452083,500,184.366167
-525.751155,500,184.785543
-348.22162,500,185.156509
-306.584141,500,185.582809
-174.504597,500,186.20834
-176.542028,500,186.579538
-143.270688,500,186.981322
-305.542992,500,187.384786
-159.125134,500,188.048669
-280.292988,500,188.449739
-160.672977,500,188.842472
-369.496087,500,189.225997
-436.20942,500,190.007685
-242.541911,500,190.396409
-416.771236,500,190.782927
-292.392717,500,191.161067
-356.396414,500,191.838353
-365.539981,500,192.245279
-170.236264,500,192.645046
-376.854298,500,193.098336
-169.508653,500,193.74283
-249.698967,500,194.135602
-155.575791,500,194.533691
-173.596759,500,194.974042
-327.193225,500,195.62152
-170.732933,500,196.00667
-198.981715,500,196.398252
-409.743883,500,196.774058
-348.729743,500,197.453671
-263.387621,500,197.837134
-442.945739,500,198.273427
-276.025644,500,198.663632
-287.013581,500,199.294762
-277.557352,500,199.674893
-302.151972,500,200.062967
-229.864684,500,200.444479
-250.140522,500,201.134125
-79.760881,500,201.517311
1942.097983,500,201.911016
-410.067932,500,202.280224
-249.539614,500,202.659662
-468.838228,500,203.340158
-278.655022,500,203.729491
4956.826068,500,204.118988
220.930859,500,204.485252
-232.137032,500,205.236513
-270.804516,500,205.634014
-376.016088,500,206.096234
-139.253955,500,206.469373
-229.36876,500,207.127341
-210.760763,500,207.580201
-244.216485,500,208.036515
-400.44512,500,208.475398
-102.900529,500,209.159107
-223.330358,500,209.548883
-155.391362,500,209.93459
-332.530214,500,210.323332
-169.126971,500,211.027375
-264.147997,500,211.471507
-221.356089,500,211.844058
-232.613148,500,212.212651
-369.066645,500,212.951463
-298.91866,500,213.332558
-323.101537,500,213.717441
-206.982632,500,214.102998
-199.957393,500,214.803522
-123.427105,500,215.265145
