#{"t_start": 1718281108.8082478, "env_id": "None"}
r,l,t
-145.745042,500,838.602701
-123.166976,500,841.483366
-84.63091,500,844.408775
-285.379998,500,847.378625
-237.910081,500,850.276779
96.100851,28,850.670527
85.707013,44,851.146098
-206.607249,500,854.032653
-78.148902,500,856.904107
39.746201,416,859.201821
-76.234545,500,861.907592
-131.142314,500,864.65111
-158.390014,500,867.173376
91.384343,42,867.597914
-161.151606,500,870.115544
55.74497,70,870.672281
95.476127,17,870.983275
86.910663,57,871.502578
-221.366843,500,874.257657
-152.807469,500,876.798686
-99.590547,500,879.36454
19.795781,473,881.781909
87.592969,41,882.20569
-116.653063,500,884.725252
98.384487,13,885.020952
-119.558791,500,887.773342
-78.98301,500,890.672748
-94.553371,500,893.367005
-117.652551,500,895.97697
-282.208553,500,898.799994
62.878881,208,899.9798
-65.830209,500,902.516196
83.876912,87,903.148898
92.291856,28,903.511421
96.020062,16,903.818666
89.871911,20,904.145385
90.365396,31,904.520833
-145.083286,500,907.046907
-210.388367,500,909.610191
-134.063771,500,912.132849
89.602094,31,912.510485
-93.652644,500,915.029534
-139.576254,500,917.649393
-70.088878,500,920.261029
86.168538,46,920.705554
-277.352917,500,923.295895
-219.809992,500,925.821006
-93.663081,438,928.163487
-127.070851,500,931.039279
-84.581149,500,933.564777
-151.784971,500,936.165681
-178.429766,500,939.080065
4.877393,252,940.675684
89.19798,50,941.178116
88.682116,59,941.730617
70.540241,186,942.954759
-94.73282,500,945.867904
90.931773,26,946.242071
-71.817761,500,948.794384
-141.87264,500,951.295402
94.413548,39,951.707478
96.405745,13,951.999928
-170.369437,500,954.509241
29.353825,447,956.79278
-264.670283,500,959.487307
-155.910038,500,962.335874
92.770079,54,962.817941
-96.718251,500,965.763861
73.30015,183,967.147477
79.962129,116,968.302457
87.192121,60,968.881734
-123.120743,500,971.603305
-101.710434,500,974.388074
-160.470547,500,977.355187
95.546411,23,977.72157
65.828376,205,979.099599
-140.459487,500,981.923676
79.127988,65,982.515561
91.525207,25,982.891982
91.793741,13,983.20749
-100.012751,500,985.990411
-194.447584,500,988.60157
78.288027,104,989.34194
82.124447,97,990.040635
69.56859,230,991.382953
-60.055684,500,993.97743
-238.153524,500,996.682674
-81.722847,500,999.55477
-209.954356,500,1002.446622
44.119862,410,1004.912859
76.050193,73,1005.549095
16.716243,333,1007.428431
-73.327264,500,1010.041112
-165.32405,500,1012.669483
-78.412154,500,1015.49559
-99.990998,500,1018.087952
81.136058,56,1018.588915
88.240787,50,1019.059863
83.307487,75,1019.650052
-101.905715,500,1022.265329
-2.711526,467,1024.856239
49.007946,190,1026.149067
87.599009,76,1026.74053
-155.810784,500,1029.46507
95.367275,44,1029.95731
-152.285993,500,1033.191865
93.272478,23,1033.545943
95.301415,10,1033.856185
-141.397075,500,1036.654651
-94.777352,500,1039.472222
88.828085,26,1039.858552
-103.466094,500,1042.894058
-112.700493,500,1045.729997
96.381617,24,1046.090963
63.540512,333,1048.079849
96.356553,14,1048.388572
90.600623,50,1048.887469
72.715878,76,1049.472302
-204.220751,500,1052.090071
-161.550033,500,1054.604542
-91.879275,500,1057.503665
-134.647605,500,1060.387774
-92.985975,500,1063.281047
-220.056601,500,1066.22357
-168.465098,500,1069.112581
65.54722,218,1070.499993
-72.296623,500,1073.382677
73.290856,87,1074.06798
94.840363,23,1074.41977
-86.891012,500,1077.275227
-83.198415,500,1080.057009
97.605445,13,1080.350579
-151.601396,500,1082.988946
99.728341,2,1083.229949
-127.545187,500,1085.724583
-72.330377,500,1088.248239
-67.57068,500,1090.782106
74.228922,125,1091.676502
-131.295411,500,1094.36097
79.809316,123,1095.251662
87.863106,34,1095.666036
-67.448495,500,1098.563117
-206.718382,500,1101.264763
-71.040046,500,1103.988246
-132.651842,500,1106.658897
92.378711,48,1107.112516
75.335902,216,1108.329575
-71.21459,500,1110.87629
-100.422211,500,1113.401849
-72.241868,500,1116.099331
-136.372911,500,1118.707512
91.561651,29,1119.099872
92.5808,19,1119.432257
-162.627061,500,1122.342644
84.928924,30,1122.741302
76.916497,61,1123.298717
-271.413093,500,1125.857068
-73.455116,500,1128.650912
-283.162577,500,1131.17583
-74.217508,500,1134.245074
-87.646078,500,1137.322804
